Id,Label,In-Degree,Out-Degree,Degree,Modularity Class,PageRank,Component ID,Eccentricity,Closeness Centrality,Betweenness Centrality
http://geomblog.blogspot.com,The Geomblog,6,10,16,15,0.00406289246601455,0,7.0,4.648305084745763,637.0000000000001
http://kevin-gattaca.blogspot.com,Kevin's GATTACA World,3,5,8,18,0.0018269796558075051,0,2.0,1.8484848484848484,11.833333333333334
http://visualthinkmap.blogspot.com,http://visualthinkmap.blogspot.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://blog.vinux.in,Fiddling with data and code,0,0,0,19,0.0016015298538583234,12,0.0,0.0,0.0
http://thedailyviz.com,The Daily Viz,1,0,1,6,0.0017679924091478266,0,0.0,0.0,0.0
http://sas-and-r.blogspot.com,SAS and R,2,0,2,7,0.0019022588383508091,0,0.0,0.0,0.0
http://junkcharts.typepad.com/numbersruleyourworld,Numbers Rule Your World,3,13,16,26,0.0021333760880212485,0,6.0,3.4533898305084745,2324.5
http://www.mathfinance.cn,http://www.mathfinance.cn,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://tiffanyfarrant.co.uk,Tiffany Farrant - Information Design,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.thepersonalgenome.com,The Personal Genome,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://www.genomeweb.com,http://www.genomeweb.com,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://stupidmatlabhacks.tumblr.com,http://stupidmatlabhacks.tumblr.com,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://scharrheds.blogspot.com,Health Economics and Decision Science Blog @ ScHARR,1,0,1,9,0.0017716955349494413,0,0.0,0.0,0.0
http://www.futurepicture.org,FUTUREPICTURE,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
https://normaldeviate.wordpress.com,Normal Deviate,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://www.vizthink.com/blog,VizThink,1,0,1,6,0.0017198281104763456,0,0.0,0.0,0.0
http://systematicinvestor.wordpress.com,Systematic Investor,0,6,6,20,0.0016015298538583234,0,1.0,1.0,0.0
http://timharford.com/articles/undercovereconomist,Tim Harford,1,0,1,9,0.0017550841990886655,0,0.0,0.0,0.0
http://www.mathpuzzle.com,http://www.mathpuzzle.com,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://image-sensors-world.blogspot.com,Image Sensors World,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://blog.thingiverse.com,Thingiverse Blog,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://seqanswers.com,http://seqanswers.com,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://mathnotations.blogspot.com,MathNotations,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://adventuresinr.wordpress.com,Adventures in R,0,0,0,21,0.0016015298538583234,13,0.0,0.0,0.0
http://www.spsstools.net,http://www.spsstools.net,1,0,1,14,0.0017527882370504282,0,0.0,0.0,0.0
http://almostsure.wordpress.com,Almost Sure,1,3,4,15,0.0018250817426819295,0,1.0,1.0,44.25
http://weitaiyun.blogspot.com,Taiyun Wei,1,0,1,7,0.00172829542204014,0,0.0,0.0,0.0
http://jeromyanglim.blogspot.com,http://jeromyanglim.blogspot.com,1,13,14,22,0.0016258392368713403,0,6.0,3.2827868852459017,6.833333333333333
http://www.zcliu.org/blog,Zhicheng Liu,1,0,1,6,0.0017679924091478266,0,0.0,0.0,0.0
http://infographicsnews.blogspot.com,Infographics news,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://www.datamining-blog.de,Data Mining - Blog.de,1,0,1,23,0.002962855302587267,5,0.0,0.0,0.0
http://www.eyeondna.com,Eye on DNA,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://bit-player.org,bit-player,1,0,1,15,0.0018250817426819295,0,0.0,0.0,0.0
http://blog.many-eyes.com,http://blog.many-eyes.com,1,0,1,6,0.0017198281104763456,0,0.0,0.0,0.0
http://www.genomicslawreport.com,Genomics Law Report,1,0,1,18,0.0016644713620871804,0,0.0,0.0,0.0
http://www.guardian.co.uk/news/datablog,http://www.guardian.co.uk/news/datablog,2,0,2,7,0.0017608158817875527,0,0.0,0.0,0.0
http://www.carlislerainey.com,Carlisle Rainey,0,0,0,24,0.0016015298538583234,14,0.0,0.0,0.0
http://learnr.wordpress.com,Learning R,4,0,4,7,0.002134021003996958,0,0.0,0.0,0.0
http://pairach.com,Pairach Piboonrungroj,1,0,1,22,0.0016258392368713403,0,0.0,0.0,0.0
http://www.markheckmann.de,Mark Heckmann - Blog,1,0,1,7,0.001764761021490506,0,0.0,0.0,0.0
http://numberblog.wordpress.com,Big Numbers,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://onbiostatistics.blogspot.com,On Biostatistics and Clinical Trials,1,1,2,7,0.0017754932701689926,0,4.0,2.6,0.0
http://gazeinteraction.blogspot.com,Martin Tall On Gaze Interaction,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://rdataviz.wordpress.com,Data visualization (in R),1,0,1,7,0.00172829542204014,0,0.0,0.0,0.0
http://www.mikewirthart.com,http://www.mikewirthart.com,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://davidketcheson.info,http://davidketcheson.info,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://rgm2.lab.nig.ac.jp/RGM2/images.php?show=all&pageID=1405,http://rgm2.lab.nig.ac.jp/RGM2/images.php?show=all&pageID=1405,1,0,1,17,0.0018737949436041122,8,0.0,0.0,0.0
http://media.aau.dk/null_space_pursuits,http://media.aau.dk/null_space_pursuits,1,0,1,13,0.0016207117282206211,0,0.0,0.0,0.0
http://ryouready.wordpress.com,R you ready?,1,9,10,7,0.00172829542204014,0,3.0,1.5789473684210527,181.0
http://shuisman.com,Sander Huisman,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://www.r-tutor.com,R Tutorial,0,0,0,25,0.0016015298538583234,15,0.0,0.0,0.0
http://sinama.org,| Site Wide Activity,1,0,1,17,0.0018737949436041122,8,0.0,0.0,0.0
http://letsplaymath.wordpress.com,Let's Play Math!,1,0,1,16,0.0016669669703948272,0,0.0,0.0,0.0
http://infographicpics.com,Infographic Pics,1,0,1,10,0.0016241692815705314,0,0.0,0.0,0.0
http://thestatsblog.wordpress.com,,3,1,4,26,0.001951952318111041,0,1.0,1.0,0.5
